food_id,source_food_code,source_index,canonical_name,normalized_name,ingredient_name,normalized_ingredient_name,food_group,processing_state,source_name,source_version,food_type,active,is_recommendation_candidate,representative_method,variant_count,nutrition_data_quality,trace_nutrients,qualified_nutrients,calories_kcal,carbohydrate_g,protein_g,fat_g,fiber_g,sodium_mg,calcium_mg,iron_mg,potassium_mg,vitamin_a_mcg_rae,vitamin_c_mg
1a1a8bda-5451-5f4d-a93d-9cf7be12cc4b,I027004D980a,1819,"소고기, 한우(1++등급), 앞다리(갈비덧살), 생것","소고기,한우(1++등급),앞다리(갈비덧살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],224,0,19.17,15.21,0,48,7,2.78,304,6,0.85
8ba03ff6-64e0-51dd-a362-4ce7df97b894,I027004D220a,1820,"소고기, 한우(1++등급), 앞다리(꾸리살), 생것","소고기,한우(1++등급),앞다리(꾸리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],192,0,19.58,11.58,0,52,4,2.97,297,3,1.28
9b2d0999-ec26-5f08-b427-d1041c8d2b2c,I027004D990a,1821,"소고기, 한우(1++등급), 앞다리(부채덮개살), 생것","소고기,한우(1++등급),앞다리(부채덮개살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],185,0,21.26,10.1,0,60,6,2.95,304,3,1.07
d20f9259-9c69-5b62-8bac-a8d0041d3edc,I027004D710a,1822,"소고기, 한우(1++등급), 앞다리(부채살), 생것","소고기,한우(1++등급),앞다리(부채살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],285,0,17.02,22.64,0,51,4,2.56,239,5,1.24
b4077bba-8997-5d00-a1eb-5b43920c0f7f,I027004D770a,1823,"소고기, 한우(1++등급), 앞다리(앞다리살), 생것","소고기,한우(1++등급),앞다리(앞다리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],213,0,18.93,14.19,0,57,7,3.16,304,4,1.11
fb40e245-a043-55fe-aedc-3cd078e24243,I027004D280a,1824,"소고기, 한우(1++등급), 양지, 생것","소고기,한우(1++등급),양지,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],288,0,16.81,23.08,0,52,7,2.42,256,6,0.96
2b5b6ce7-322f-5ae1-ad7d-7a2e94b37d3b,I027004F010a,1825,"소고기, 한우(1++등급), 양지(앞치마살), 생것","소고기,한우(1++등급),양지(앞치마살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],351,0,14.29,30.9,0,44,3,2.03,217,9,0.62
235a8578-064f-5cff-ac9b-c806ae933828,I027004D290a,1826,"소고기, 한우(1++등급), 양지(양지머리), 생것","소고기,한우(1++등급),양지(양지머리),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],213,0,19.88,13.75,0,52,10,2.89,320,4,0.89
e172a003-5c95-576c-800a-45c71caa10d9,I027004D300a,1827,"소고기, 한우(1++등급), 양지(업진살), 생것","소고기,한우(1++등급),양지(업진살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],413,0,12.64,38.19,0,51,5,1.82,181,9,0.93
acc0d004-3d7f-5267-8841-8b3bf33d3e2f,I027004F020a,1828,"소고기, 한우(1++등급), 양지(업진안살), 생것","소고기,한우(1++등급),양지(업진안살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],321,0,15.43,27.21,0,47,5,2.8,246,7,1.01
45d9ce74-7a67-5119-b425-854e3ea25a9c,I027004F030a,1829,"소고기, 한우(1++등급), 양지(차돌박이), 생것","소고기,한우(1++등급),양지(차돌박이),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],342,0,14.12,29.96,0,63,5,2.08,215,7,1.13
9dfae7b5-8c10-5e24-8350-416355f4f6c5,I027004F040a,1830,"소고기, 한우(1++등급), 양지(치마살), 생것","소고기,한우(1++등급),양지(치마살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],275,0,16.37,21.84,0,44,3,2.74,254,6,1.31
1133411a-3e19-51c8-a827-34009be7deb2,I027004F050a,1831,"소고기, 한우(1++등급), 양지(치마양지), 생것","소고기,한우(1++등급),양지(치마양지),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],253,0,18.04,18.82,0,53,5,2.33,258,4,0.95
bd2e360c-dd2d-52f5-96a0-f52c0dc65651,I027004F070a,1832,"소고기, 한우(1++등급), 우둔, 생것","소고기,한우(1++등급),우둔,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],191,0,20.4,11.11,0,50,5,2.78,330,4,0.92
66a2c2ec-8bbb-5da9-9d3b-a685aa0e80ed,I027004D260a,1833,"소고기, 한우(1++등급), 우둔(우둔살), 생것","소고기,한우(1++등급),우둔(우둔살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],191,0,20.39,11.17,0,51,5,2.91,328,4,0.98
ca771505-a8d6-5d1e-a4ec-141caede3518,I027004D270a,1834,"소고기, 한우(1++등급), 우둔(홍두깨살), 생것","소고기,한우(1++등급),우둔(홍두깨살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],189,0,20.44,10.87,0,46,5,2.22,336,4,0.64
e6fd37be-2dbb-5326-be23-be31cebfaf5d,I027004D320a,1835,"소고기, 한우(1++등급), 채끝, 생것","소고기,한우(1++등급),채끝,생것",소고기,소고기,육류 및 그 제품,생것,농진청('20),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],360,0,16.48,30.84,0,44,4,2.09,230,8,0.86
72d29b32-52c5-5101-86be-ccd3b55e4587,I027007D150a,1836,"소고기, 한우(1+등급), 살코기, 생것","소고기,한우(1+등급),살코기,생것",소고기,소고기,육류 및 그 제품,생것,대푯값,10.4,INGREDIENT,1,0,,205,MEASURED,[],[],251,0,19.01,18.18,0,44,3,2.36,276,9,0.96
6dd6027a-b788-5b39-9dcd-dcacbec44178,I027007D030a,1837,"소고기, 한우(1+등급), 갈비, 생것","소고기,한우(1+등급),갈비,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],388,0,15.5,34.29,0,41,4,2.07,224,15,0.98
0fa11cc9-52fa-588c-931a-18e357b5f7b3,I027007D800a,1838,"소고기, 한우(1+등급), 갈비(꽃갈비), 생것","소고기,한우(1+등급),갈비(꽃갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],391,0,14.7,36.43,0,40,4,1.76,210,15,0.87
6c08b39a-a7f6-5185-83ab-bc6ead5da810,I027007D810a,1839,"소고기, 한우(1+등급), 갈비(본갈비), 생것","소고기,한우(1+등급),갈비(본갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],388,0,14.69,34.65,0,42,4,2.03,196,15,1.05
93e408d6-9f5f-50c4-8460-945a83f2c2b6,I027007D820a,1840,"소고기, 한우(1+등급), 갈비(안창살), 생것","소고기,한우(1+등급),갈비(안창살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],313,0,15.25,26.4,0,42,3,3.25,234,11,0.88
46a8fd8f-d64b-5c5b-849f-b30cc160ca2a,I027007D830a,1841,"소고기, 한우(1+등급), 갈비(제비추리), 생것","소고기,한우(1+등급),갈비(제비추리),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],187,0,21.13,10.45,0,39,4,2.8,266,3,0.96
558283c0-7c43-5262-af54-8dabb13d8d40,I027007D840a,1842,"소고기, 한우(1+등급), 갈비(참갈비), 생것","소고기,한우(1+등급),갈비(참갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],373,0,14.82,32.98,0,38,3,1.79,226,15,0.92
9fb1957b-942c-51a8-9f81-59bfd403c2ec,I027007D850a,1843,"소고기, 한우(1+등급), 갈비(토시살), 생것","소고기,한우(1+등급),갈비(토시살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],269,0,15.69,21.52,0,42,3,3.38,254,12,1.36
e7bfc45d-e60e-5923-b25e-6e8cdcd76d74,I027007D110a,1844,"소고기, 한우(1+등급), 등심, 생것","소고기,한우(1+등급),등심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],333,0,16.87,27.84,0,39,4,2.2,245,14,0.95
4a3f9691-89da-5b35-b32c-9aec04610b33,I027007D860a,1845,"소고기, 한우(1+등급), 등심(꽃등심살), 생것","소고기,한우(1+등급),등심(꽃등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],342,0,17.1,28.72,0,38,3,2.13,256,14,0.87
b2bcf538-1eba-5e97-937d-c33b4c2eaf3a,I027007D870a,1846,"소고기, 한우(1+등급), 등심(살치살), 생것","소고기,한우(1+등급),등심(살치살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],351,0,13.53,31.28,0,38,3,2.15,196,18,0.81
9731a316-4847-5d6d-a046-694035c6c3c0,I027007D880a,1847,"소고기, 한우(1+등급), 등심(아래등심살), 생것","소고기,한우(1+등급),등심(아래등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],297,0,18.23,23.34,0,34,3,1.95,274,14,0.88
2df41642-e7d5-573d-a0b7-d86267780795,I027007D890a,1848,"소고기, 한우(1+등급), 등심(윗등심살), 생것","소고기,한우(1+등급),등심(윗등심살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],339,0,16.98,28.45,0,41,4,2.38,237,12,1.07
5fab17f1-6339-580a-86fd-82e53ff4fa74,I027007D130a,1849,"소고기, 한우(1+등급), 목심, 생것","소고기,한우(1+등급),목심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],227,0,20.83,14.75,0,46,4,2.56,272,6,0.84
bc4e70f5-a273-5819-9503-9c624ceb08bd,I027007D140a,1850,"소고기, 한우(1+등급), 사태, 생것","소고기,한우(1+등급),사태,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],156,0,21.29,7.06,0,55,3,2.76,301,3,1.32
3e8751a5-7947-5edc-b550-49456a7633d6,I027007D900a,1851,"소고기, 한우(1+등급), 사태(뒷사태), 생것","소고기,한우(1+등급),사태(뒷사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],153,0,20.57,7.01,0,56,3,2.82,300,4,1.42
f77e3629-809d-5b22-8644-215de99c6f81,I027007D910a,1852,"소고기, 한우(1+등급), 사태(뭉치사태), 생것","소고기,한우(1+등급),사태(뭉치사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],138,0,21.89,4.85,0,48,3,2.89,323,3,0.91
af746ea3-64f2-5d84-bbf8-da353a238dca,I027007D920a,1853,"소고기, 한우(1+등급), 사태(상박살), 생것","소고기,한우(1+등급),사태(상박살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],211,0,20.12,13.38,0,53,3,2.73,273,6,0.93
1becf0e5-10f7-593f-934c-1e1b8f39281a,I027007D930a,1854,"소고기, 한우(1+등급), 사태(아롱사태), 생것","소고기,한우(1+등급),사태(아롱사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],241,0,20.6,16.38,0,62,4,2.56,235,5,0.93
83e538b2-0c73-5e59-ad6e-60668a21f4a2,I027007D940a,1855,"소고기, 한우(1+등급), 사태(앞사태), 생것","소고기,한우(1+등급),사태(앞사태),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],153,0,22.05,6.41,0,57,3,2.63,300,3,1.52
3efb2d84-e438-5411-bc76-271919a145bf,I027007D170a,1856,"소고기, 한우(1+등급), 설도, 생것","소고기,한우(1+등급),설도,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],191,0,20.82,10.96,0,44,3,2.69,311,6,1.01
cd57210b-2e3e-5510-ae1e-7255fd719ab7,I027007D950a,1857,"소고기, 한우(1+등급), 설도(도가니살), 생것","소고기,한우(1+등급),설도(도가니살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],171,0,20.02,9.18,0,46,3,2.86,309,5,1.07
be886b9d-18ea-5c73-bbd5-d335fc16b56c,I027007D180a,1858,"소고기, 한우(1+등급), 설도(보섭살), 생것","소고기,한우(1+등급),설도(보섭살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],179,0,21.82,9.21,0,42,3,2.87,321,4,0.9
ecefa989-806c-57f8-8405-43976afe8df4,I027007D960a,1859,"소고기, 한우(1+등급), 설도(삼각살), 생것","소고기,한우(1+등급),설도(삼각살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],211,0,19.38,13.74,0,44,3,2.02,332,9,0.86
0fcf508a-b9f4-5198-98da-31e75a77adcd,I027007D970a,1860,"소고기, 한우(1+등급), 설도(설깃머리살), 생것","소고기,한우(1+등급),설도(설깃머리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],211,0,19.2,13.81,0,42,3,2.75,290,8,0.91
474a4963-2f35-5192-a51e-78fdac4c0913,I027007D190a,1861,"소고기, 한우(1+등급), 설도(설깃살), 생것","소고기,한우(1+등급),설도(설깃살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],207,0,21.5,12.38,0,44,3,2.52,307,6,1.11
5788811e-af03-5eb2-8b3e-f7efb68839ad,I027007D200a,1862,"소고기, 한우(1+등급), 안심, 생것","소고기,한우(1+등급),안심,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],210,0,20.69,13.03,0,37,2,2.63,294,7,0.84
b07e0096-31f9-5839-ac68-9b34081f6e04,I027007D210a,1863,"소고기, 한우(1+등급), 앞다리, 생것","소고기,한우(1+등급),앞다리,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],200,0,19.72,12.37,0,46,3,2.73,293,6,0.99
dbe9d77b-64b0-59f6-8ab1-4aff16ab9e44,I027007D980a,1864,"소고기, 한우(1+등급), 앞다리(갈비덧살), 생것","소고기,한우(1+등급),앞다리(갈비덧살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],215,0,18.61,14.51,0,35,3,2,256,9,1.03
f6d1504e-ac27-5b75-bfc7-1740e979a11f,I027007D220a,1865,"소고기, 한우(1+등급), 앞다리(꾸리살), 생것","소고기,한우(1+등급),앞다리(꾸리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],189,0,19.04,11.51,0,49,3,2.65,282,4,1.16
dfd91b7c-49ce-530a-950e-e388fda483ef,I027007D990a,1866,"소고기, 한우(1+등급), 앞다리(부채덮개살), 생것","소고기,한우(1+등급),앞다리(부채덮개살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],161,0,20.7,7.85,0,57,3,2.58,319,4,1.18
c2197bad-fb7a-5a13-a7d2-180a9d8cfd9c,I027007D710a,1867,"소고기, 한우(1+등급), 앞다리(부채살), 생것","소고기,한우(1+등급),앞다리(부채살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],251,0,17.42,18.84,0,49,2,2.48,265,8,1.09
649e2a0e-db6c-5c41-b08b-22aaf90ab4eb,I027007D770a,1868,"소고기, 한우(1+등급), 앞다리(앞다리살), 생것","소고기,한우(1+등급),앞다리(앞다리살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],188,0,20.74,10.71,0,44,3,3,308,5,0.87
894c71c0-52ae-53b7-9fa0-82d4fd9b5ec4,I027007D280a,1869,"소고기, 한우(1+등급), 양지, 생것","소고기,한우(1+등급),양지,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],273,0,17.77,21.09,0,49,3,1.96,267,10,0.86
1312d7f5-f3e1-57c5-82bb-f12a6d565baf,I027007F010a,1870,"소고기, 한우(1+등급), 양지(앞치마살), 생것","소고기,한우(1+등급),양지(앞치마살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],297,0,17.38,23.81,0,40,2,2.31,305,13,1.21
3e9a2fa2-791f-5dea-ada9-0370476c9e17,I027007D290a,1871,"소고기, 한우(1+등급), 양지(양지머리), 생것","소고기,한우(1+등급),양지(양지머리),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],197,0,19.77,12.11,0,52,3,2.4,306,6,0.73
b4825566-43d2-5210-9a4c-bc02d2e5c162,I027007D300a,1872,"소고기, 한우(1+등급), 양지(업진살), 생것","소고기,한우(1+등급),양지(업진살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],335,0,15.09,28.85,0,40,4,1.61,208,14,0.9
1fdbfc4d-0824-507e-b264-a0a7fef89558,I027007F020a,1873,"소고기, 한우(1+등급), 양지(업진안살), 생것","소고기,한우(1+등급),양지(업진안살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],305,0,18.09,24.35,0,45,5,2.44,263,9,0.98
9c40e830-b722-5678-b93e-3e5f04053e12,I027007F030a,1874,"소고기, 한우(1+등급), 양지(차돌박이), 생것","소고기,한우(1+등급),양지(차돌박이),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],484,0,11.16,46.45,0,60,5,1.2,160,16,0.76
20d2e520-fe71-5b78-bea2-287ecb3f6108,I027007F040a,1875,"소고기, 한우(1+등급), 양지(치마살), 생것","소고기,한우(1+등급),양지(치마살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],241,0,17.64,17.69,0,44,3,2.46,270,9,1.14
da5d2919-c983-5b12-bc4d-758e0101ae03,I027007F050a,1876,"소고기, 한우(1+등급), 양지(치마양지), 생것","소고기,한우(1+등급),양지(치마양지),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],217,0,20.81,13.71,0,51,3,1.71,309,9,0.87
ba9d300e-7f32-5497-8654-3e9ed8b4ed20,I027007F070a,1877,"소고기, 한우(1+등급), 우둔, 생것","소고기,한우(1+등급),우둔,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],179,0,22.47,8.92,0,41,2,2.51,322,5,0.99
a987db04-2f88-5ebf-b059-4b5b29c292f9,I027007D260a,1878,"소고기, 한우(1+등급), 우둔(우둔살), 생것","소고기,한우(1+등급),우둔(우둔살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],183,0,22.68,9.32,0,41,2,2.64,316,5,0.99
4ee02193-75a5-5fc7-98f9-60839421faa2,I027007D270a,1879,"소고기, 한우(1+등급), 우둔(홍두깨살), 생것","소고기,한우(1+등급),우둔(홍두깨살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],160,0,21.61,7.31,0,41,3,1.99,348,6,0.99
606b0e65-2707-5851-b210-7c33cd418277,I027007D320a,1880,"소고기, 한우(1+등급), 채끝, 생것","소고기,한우(1+등급),채끝,생것",소고기,소고기,육류 및 그 제품,생것,농진청('17),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],314,0,17.92,25.29,0,34,4,1.92,252,13,0.85
b1759926-1b48-591a-b4f9-db17b35dd3bb,I027006D150a,1881,"소고기, 한우(1등급), 살코기, 생것","소고기,한우(1등급),살코기,생것",소고기,소고기,육류 및 그 제품,생것,대푯값,10.4,INGREDIENT,1,0,,205,MEASURED,[],[],233,0,20.22,15.7,0,53,5,2.42,291,5,0.53
016d1035-b4ea-5b62-a9bf-66b368fcc88f,I027006D030a,1882,"소고기, 한우(1등급), 갈비, 생것","소고기,한우(1등급),갈비,생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],376,0,16.78,32.39,0,48,6,2.02,215,9,0.41
7df38e3e-9e37-5c9e-9af3-fb5116665462,I027006D800a,1883,"소고기, 한우(1등급), 갈비(꽃갈비), 생것","소고기,한우(1등급),갈비(꽃갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],396,0,15.35,35.25,0,47,7,1.74,196,9,0.57
c5ce9ca1-fe7a-5038-a10d-b5d35daf54f4,I027006D810a,1884,"소고기, 한우(1등급), 갈비(본갈비), 생것","소고기,한우(1등급),갈비(본갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],312,0,16.94,25.61,0,48,6,2.12,222,7,0.34
f6125135-65e6-5aec-8af7-e4264d5eaa19,I027006D820a,1885,"소고기, 한우(1등급), 갈비(안창살), 생것","소고기,한우(1등급),갈비(안창살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],293,0,15.46,24.16,0,44,8,3.22,252,6,0.71
6d9f152c-6802-5c09-a7be-512f8c761f1f,I027006D830a,1886,"소고기, 한우(1등급), 갈비(제비추리), 생것","소고기,한우(1등급),갈비(제비추리),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],178,0,21.95,9.06,0,49,5,3.11,319,3,0.17
582a039c-a92b-5549-91f6-937f63ca7b8e,I027006D840a,1887,"소고기, 한우(1등급), 갈비(참갈비), 생것","소고기,한우(1등급),갈비(참갈비),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],404,0,15.89,35.76,0,46,4,1.59,187,10,0.25
20e9e19e-5ab9-5a94-9eb3-530287d75119,I027006D850a,1888,"소고기, 한우(1등급), 갈비(토시살), 생것","소고기,한우(1등급),갈비(토시살),생것",소고기,소고기,육류 및 그 제품,생것,농진청('16),10.4,INGREDIENT,1,0,,205,MEASURED,[],[],271,0,19.63,20.02,0,46,3,3.21,258,5,0.25
